1992/1993,1,ArsenalFC,NorwichCity,2,4
1992/1993,1,ChelseaFC,OldhamAthletic,1,1
1992/1993,1,CoventryCity,MiddlesbroughFC,2,1
1992/1993,1,CrystalPalace,BlackburnRovers,3,3
1992/1993,1,EvertonFC,SheffieldWednesday,1,1
1992/1993,1,IpswichTown,AstonVilla,1,1
1992/1993,1,LeedsUnited,WimbledonFC,2,1
1992/1993,1,SheffieldUnited,ManchesterUnited,2,1
1992/1993,1,SouthamptonFC,TottenhamHotspur,0,0
1992/1993,1,NottinghamForest,LiverpoolFC,1,0
1992/1993,1,ManchesterCity,QueensParkRangers,1,1
1992/1993,2,BlackburnRovers,ArsenalFC,1,0
1992/1993,2,WimbledonFC,IpswichTown,0,1
1992/1993,2,AstonVilla,LeedsUnited,1,1
1992/1993,2,LiverpoolFC,SheffieldUnited,2,1
1992/1993,2,ManchesterUnited,EvertonFC,0,3
1992/1993,2,MiddlesbroughFC,ManchesterCity,2,0
1992/1993,2,NorwichCity,ChelseaFC,2,1
1992/1993,2,OldhamAthletic,CrystalPalace,1,1
1992/1993,2,ParkRangers,SouthamptonFC,3,1
1992/1993,2,SheffieldWednesday,NottinghamForest,2,0
1992/1993,2,TottenhamHotspur,CoventryCity,0,2
1992/1993,3,AstonVilla,SouthamptonFC,1,1
1992/1993,3,BlackburnRovers,ManchesterCity,1,0
1992/1993,3,ManchesterUnited,IpswichTown,1,1
1992/1993,3,MiddlesbroughFC,LeedsUnited,4,1
1992/1993,3,NorwichCity,EvertonFC,1,1
1992/1993,3,OldhamAthletic,NottinghamForest,5,3
1992/1993,3,ParkRangers,SheffieldUnited,3,2
1992/1993,3,SheffieldWednesday,ChelseaFC,3,3
1992/1993,3,TottenhamHotspur,CrystalPalace,2,2
1992/1993,3,WimbledonFC,CoventryCity,1,2
1992/1993,3,LiverpoolFC,ArsenalFC,0,2
1992/1993,4,SouthamptonFC,ManchesterUnited,0,1
1992/1993,4,CrystalPalace,SheffieldWednesday,1,1
1992/1993,4,EvertonFC,AstonVilla,1,0
1992/1993,4,IpswichTown,LiverpoolFC,2,2
1992/1993,4,LeedsUnited,TottenhamHotspur,5,0
1992/1993,4,SheffieldUnited,WimbledonFC,2,2
1992/1993,4,ArsenalFC,OldhamAthletic,2,0
1992/1993,4,ChelseaFC,BlackburnRovers,0,0
1992/1993,4,CoventryCity,QueensParkRangers,0,1
1992/1993,4,ManchesterCity,NorwichCity,3,1
1992/1993,4,NottinghamForest,MiddlesbroughFC,1,0
1992/1993,5,ArsenalFC,SheffieldWednesday,2,1
1992/1993,5,ChelseaFC,QueensParkRangers,1,0
1992/1993,5,CoventryCity,BlackburnRovers,0,2
1992/1993,5,CrystalPalace,NorwichCity,1,2
1992/1993,5,EvertonFC,WimbledonFC,0,0
1992/1993,5,LeedsUnited,LiverpoolFC,2,2
1992/1993,5,ManchesterCity,OldhamAthletic,3,3
1992/1993,5,NottinghamForest,ManchesterUnited,0,2
1992/1993,5,SheffieldUnited,AstonVilla,0,2
1992/1993,5,SouthamptonFC,MiddlesbroughFC,2,1
1992/1993,5,IpswichTown,TottenhamHotspur,1,1
1992/1993,6,NorwichCity,NottinghamForest,3,1
1992/1993,6,LiverpoolFC,SouthamptonFC,1,1
1992/1993,6,MiddlesbroughFC,IpswichTown,2,2
1992/1993,6,OldhamAthletic,LeedsUnited,2,2
1992/1993,6,WimbledonFC,ManchesterCity,0,1
1992/1993,6,AstonVilla,ChelseaFC,1,3
1992/1993,6,ManchesterUnited,CrystalPalace,1,0
1992/1993,6,ParkRangers,ArsenalFC,0,0
1992/1993,6,SheffieldWednesday,CoventryCity,1,2
1992/1993,6,TottenhamHotspur,SheffieldUnited,2,0
1992/1993,6,BlackburnRovers,EvertonFC,2,3
1992/1993,7,AstonVilla,CrystalPalace,3,0
1992/1993,7,BlackburnRovers,NottinghamForest,4,1
1992/1993,7,LiverpoolFC,ChelseaFC,2,1
1992/1993,7,MiddlesbroughFC,SheffieldUnited,2,0
1992/1993,7,NorwichCity,SouthamptonFC,1,0
1992/1993,7,OldhamAthletic,CoventryCity,0,1
1992/1993,7,ParkRangers,IpswichTown,0,0
1992/1993,7,SheffieldWednesday,ManchesterCity,0,3
1992/1993,7,TottenhamHotspur,EvertonFC,2,1
1992/1993,7,WimbledonFC,ArsenalFC,3,2
1992/1993,7,ManchesterUnited,LeedsUnited,2,0
1992/1993,8,ArsenalFC,BlackburnRovers,0,1
1992/1993,8,ChelseaFC,NorwichCity,2,3
1992/1993,8,CrystalPalace,OldhamAthletic,2,2
1992/1993,8,EvertonFC,ManchesterUnited,0,2
1992/1993,8,IpswichTown,WimbledonFC,2,1
1992/1993,8,ManchesterCity,MiddlesbroughFC,0,1
1992/1993,8,NottinghamForest,SheffieldWednesday,1,2
1992/1993,8,SheffieldUnited,LiverpoolFC,1,0
1992/1993,8,SouthamptonFC,QueensParkRangers,1,2
1992/1993,8,LeedsUnited,AstonVilla,1,1
1992/1993,8,CoventryCity,TottenhamHotspur,1,0
1992/1993,9,AstonVilla,LiverpoolFC,4,2
1992/1993,9,EvertonFC,CrystalPalace,0,2
1992/1993,9,NorwichCity,SheffieldWednesday,1,0
1992/1993,9,OldhamAthletic,IpswichTown,4,2
1992/1993,9,ParkRangers,MiddlesbroughFC,3,3
1992/1993,9,SheffieldUnited,ArsenalFC,1,1
1992/1993,9,SouthamptonFC,LeedsUnited,1,1
1992/1993,9,TottenhamHotspur,ManchesterUnited,1,1
1992/1993,9,WimbledonFC,BlackburnRovers,1,1
1992/1993,9,ManchesterCity,ChelseaFC,0,1
1992/1993,9,NottinghamForest,CoventryCity,1,1
1992/1993,10,BlackburnRovers,OldhamAthletic,2,0
1992/1993,10,ChelseaFC,NottinghamForest,0,0
1992/1993,10,CoventryCity,NorwichCity,1,1
1992/1993,10,CrystalPalace,SouthamptonFC,1,2
1992/1993,10,IpswichTown,SheffieldUnited,0,0
1992/1993,10,LeedsUnited,EvertonFC,2,0
1992/1993,10,LiverpoolFC,WimbledonFC,2,3
1992/1993,10,ManchesterUnited,QueensParkRangers,0,0
1992/1993,10,MiddlesbroughFC,AstonVilla,2,3
1992/1993,10,SheffieldWednesday,TottenhamHotspur,2,0
1992/1993,10,ArsenalFC,ManchesterCity,1,0
1992/1993,11,ArsenalFC,ChelseaFC,2,1
1992/1993,11,BlackburnRovers,NorwichCity,7,1
1992/1993,11,CoventryCity,CrystalPalace,2,2
1992/1993,11,IpswichTown,LeedsUnited,4,2
1992/1993,11,LiverpoolFC,SheffieldWednesday,1,0
1992/1993,11,ManchesterCity,NottinghamForest,2,2
1992/1993,11,MiddlesbroughFC,ManchesterUnited,1,1
1992/1993,11,ParkRangers,TottenhamHotspur,4,1
1992/1993,11,SheffieldUnited,SouthamptonFC,2,0
1992/1993,11,WimbledonFC,AstonVilla,2,3
1992/1993,11,OldhamAthletic,EvertonFC,1,0
1992/1993,12,ChelseaFC,IpswichTown,2,1
1992/1993,12,CrystalPalace,ManchesterCity,0,0
1992/1993,12,EvertonFC,CoventryCity,1,1
1992/1993,12,LeedsUnited,SheffieldUnited,3,1
1992/1993,12,NorwichCity,QueensParkRangers,2,1
1992/1993,12,NottinghamForest,ArsenalFC,0,1
1992/1993,12,SheffieldWednesday,OldhamAthletic,2,1
1992/1993,12,SouthamptonFC,WimbledonFC,2,2
1992/1993,12,TottenhamHotspur,MiddlesbroughFC,2,2
1992/1993,12,ManchesterUnited,LiverpoolFC,2,2
1992/1993,12,AstonVilla,BlackburnRovers,0,0
1992/1993,13,ArsenalFC,EvertonFC,2,0
1992/1993,13,BlackburnRovers,ManchesterUnited,0,0
1992/1993,13,CoventryCity,ChelseaFC,1,2
1992/1993,13,IpswichTown,CrystalPalace,2,2
1992/1993,13,ManchesterCity,SouthamptonFC,1,0
1992/1993,13,MiddlesbroughFC,SheffieldWednesday,1,1
1992/1993,13,OldhamAthletic,AstonVilla,1,1
1992/1993,13,ParkRangers,LeedsUnited,2,1
1992/1993,13,SheffieldUnited,NottinghamForest,0,0
1992/1993,13,LiverpoolFC,NorwichCity,4,1
1992/1993,13,WimbledonFC,TottenhamHotspur,1,1
1992/1993,14,ChelseaFC,SheffieldUnited,1,2
1992/1993,14,EvertonFC,ManchesterCity,1,3
1992/1993,14,LeedsUnited,CoventryCity,2,2
1992/1993,14,ManchesterUnited,WimbledonFC,0,1
1992/1993,14,NorwichCity,MiddlesbroughFC,1,1
1992/1993,14,NottinghamForest,IpswichTown,0,1
1992/1993,14,SheffieldWednesday,BlackburnRovers,0,0
1992/1993,14,SouthamptonFC,OldhamAthletic,1,0
1992/1993,14,TottenhamHotspur,LiverpoolFC,2,0
1992/1993,14,AstonVilla,QueensParkRangers,2,0
1992/1993,14,CrystalPalace,ArsenalFC,1,2
1992/1993,15,ArsenalFC,CoventryCity,3,0
1992/1993,15,AstonVilla,ManchesterUnited,1,0
1992/1993,15,BlackburnRovers,TottenhamHotspur,0,2
1992/1993,15,ChelseaFC,CrystalPalace,3,1
1992/1993,15,IpswichTown,SouthamptonFC,0,0
1992/1993,15,LiverpoolFC,MiddlesbroughFC,4,1
1992/1993,15,ManchesterCity,LeedsUnited,4,0
1992/1993,15,NottinghamForest,EvertonFC,0,1
1992/1993,15,WimbledonFC,QueensParkRangers,0,2
1992/1993,15,SheffieldUnited,SheffieldWednesday,1,1
1992/1993,15,OldhamAthletic,NorwichCity,2,3
1992/1993,16,CoventryCity,ManchesterCity,2,3
1992/1993,16,CrystalPalace,NottinghamForest,1,1
1992/1993,16,EvertonFC,ChelseaFC,0,1
1992/1993,16,LeedsUnited,ArsenalFC,3,0
1992/1993,16,ManchesterUnited,OldhamAthletic,3,0
1992/1993,16,MiddlesbroughFC,WimbledonFC,2,0
1992/1993,16,NorwichCity,SheffieldUnited,2,1
1992/1993,16,SheffieldWednesday,IpswichTown,1,1
1992/1993,16,TottenhamHotspur,AstonVilla,0,0
1992/1993,16,SouthamptonFC,BlackburnRovers,1,1
1992/1993,16,ParkRangers,LiverpoolFC,0,1
1992/1993,17,ArsenalFC,ManchesterUnited,0,1
1992/1993,17,AstonVilla,NorwichCity,2,3
1992/1993,17,BlackburnRovers,QueensParkRangers,1,0
1992/1993,17,IpswichTown,EvertonFC,1,0
1992/1993,17,LiverpoolFC,CrystalPalace,5,0
1992/1993,17,ManchesterCity,TottenhamHotspur,0,1
1992/1993,17,NottinghamForest,SouthamptonFC,1,2
1992/1993,17,OldhamAthletic,MiddlesbroughFC,4,1
1992/1993,17,SheffieldUnited,CoventryCity,1,1
1992/1993,17,WimbledonFC,SheffieldWednesday,1,1
1992/1993,17,ChelseaFC,LeedsUnited,1,0
1992/1993,18,CoventryCity,IpswichTown,2,2
1992/1993,18,CrystalPalace,SheffieldUnited,2,0
1992/1993,18,LeedsUnited,NottinghamForest,1,4
1992/1993,18,MiddlesbroughFC,BlackburnRovers,3,2
1992/1993,18,NorwichCity,WimbledonFC,2,1
1992/1993,18,ParkRangers,OldhamAthletic,3,2
1992/1993,18,SheffieldWednesday,AstonVilla,1,2
1992/1993,18,SouthamptonFC,ArsenalFC,2,0
1992/1993,18,TottenhamHotspur,ChelseaFC,1,2
1992/1993,18,ManchesterUnited,ManchesterCity,2,1
1992/1993,18,EvertonFC,LiverpoolFC,2,1
1992/1993,19,MiddlesbroughFC,ChelseaFC,0,0
1992/1993,19,AstonVilla,NottinghamForest,2,1
1992/1993,19,IpswichTown,ManchesterCity,3,1
1992/1993,19,LeedsUnited,SheffieldWednesday,3,1
1992/1993,19,ManchesterUnited,NorwichCity,1,0
1992/1993,19,ParkRangers,CrystalPalace,1,3
1992/1993,19,SheffieldUnited,EvertonFC,1,0
1992/1993,19,SouthamptonFC,CoventryCity,2,2
1992/1993,19,TottenhamHotspur,ArsenalFC,1,0
1992/1993,19,WimbledonFC,OldhamAthletic,5,2
1992/1993,19,LiverpoolFC,BlackburnRovers,2,1
1992/1993,20,ArsenalFC,MiddlesbroughFC,1,1
1992/1993,20,BlackburnRovers,SheffieldUnited,1,0
1992/1993,20,ChelseaFC,ManchesterUnited,1,1
1992/1993,20,CoventryCity,LiverpoolFC,5,1
1992/1993,20,EvertonFC,SouthamptonFC,2,1
1992/1993,20,ManchesterCity,AstonVilla,1,1
1992/1993,20,OldhamAthletic,TottenhamHotspur,2,1
1992/1993,20,SheffieldWednesday,QueensParkRangers,1,0
1992/1993,20,CrystalPalace,LeedsUnited,1,0
1992/1993,20,NottinghamForest,WimbledonFC,1,1
1992/1993,20,NorwichCity,IpswichTown,0,2
1992/1993,21,ArsenalFC,IpswichTown,0,0
1992/1993,21,BlackburnRovers,LeedsUnited,3,1
1992/1993,21,ChelseaFC,SouthamptonFC,1,1
1992/1993,21,CoventryCity,AstonVilla,3,0
1992/1993,21,CrystalPalace,WimbledonFC,2,0
1992/1993,21,EvertonFC,MiddlesbroughFC,2,2
1992/1993,21,ManchesterCity,SheffieldUnited,2,0
1992/1993,21,NorwichCity,TottenhamHotspur,0,0
1992/1993,21,SheffieldWednesday,ManchesterUnited,3,3
1992/1993,21,NottinghamForest,QueensParkRangers,1,0
1992/1993,21,OldhamAthletic,LiverpoolFC,3,2
1992/1993,22,AstonVilla,ArsenalFC,1,0
1992/1993,22,IpswichTown,BlackburnRovers,2,1
1992/1993,22,LeedsUnited,NorwichCity,0,0
1992/1993,22,LiverpoolFC,ManchesterCity,1,1
1992/1993,22,ManchesterUnited,CoventryCity,5,0
1992/1993,22,MiddlesbroughFC,CrystalPalace,0,1
1992/1993,22,ParkRangers,EvertonFC,4,2
1992/1993,22,SouthamptonFC,SheffieldWednesday,1,2
1992/1993,22,TottenhamHotspur,NottinghamForest,2,1
1992/1993,22,WimbledonFC,ChelseaFC,0,0
1992/1993,22,SheffieldUnited,OldhamAthletic,2,0
1992/1993,23,ArsenalFC,SheffieldUnited,1,1
1992/1993,23,BlackburnRovers,WimbledonFC,0,0
1992/1993,23,ChelseaFC,ManchesterCity,2,4
1992/1993,23,CoventryCity,NottinghamForest,0,1
1992/1993,23,CrystalPalace,EvertonFC,0,2
1992/1993,23,IpswichTown,OldhamAthletic,1,2
1992/1993,23,LeedsUnited,SouthamptonFC,2,1
1992/1993,23,LiverpoolFC,AstonVilla,1,2
1992/1993,23,ManchesterUnited,TottenhamHotspur,4,1
1992/1993,23,MiddlesbroughFC,QueensParkRangers,0,1
1992/1993,23,SheffieldWednesday,NorwichCity,1,0
1992/1993,24,EvertonFC,LeedsUnited,2,0
1992/1993,24,ManchesterCity,ArsenalFC,0,1
1992/1993,24,NorwichCity,CoventryCity,1,1
1992/1993,24,NottinghamForest,ChelseaFC,3,0
1992/1993,24,OldhamAthletic,BlackburnRovers,0,1
1992/1993,24,SheffieldUnited,IpswichTown,3,0
1992/1993,24,SouthamptonFC,CrystalPalace,1,0
1992/1993,24,TottenhamHotspur,SheffieldWednesday,0,2
1992/1993,24,WimbledonFC,LiverpoolFC,2,0
1992/1993,24,AstonVilla,MiddlesbroughFC,5,1
1992/1993,24,ParkRangers,ManchesterUnited,1,3
1992/1993,25,BlackburnRovers,CoventryCity,2,5
1992/1993,25,MiddlesbroughFC,SouthamptonFC,2,1
1992/1993,25,OldhamAthletic,ManchesterCity,0,1
1992/1993,25,WimbledonFC,EvertonFC,1,3
1992/1993,25,AstonVilla,SheffieldUnited,3,1
1992/1993,25,ManchesterUnited,NottinghamForest,2,0
1992/1993,25,NorwichCity,CrystalPalace,4,2
1992/1993,25,ParkRangers,ChelseaFC,1,1
1992/1993,25,TottenhamHotspur,IpswichTown,0,2
1992/1993,25,LiverpoolFC,LeedsUnited,2,0
1992/1993,25,SheffieldWednesday,ArsenalFC,1,0
1992/1993,26,ChelseaFC,SheffieldWednesday,0,2
1992/1993,26,CoventryCity,WimbledonFC,0,2
1992/1993,26,CrystalPalace,TottenhamHotspur,1,3
1992/1993,26,EvertonFC,NorwichCity,0,1
1992/1993,26,IpswichTown,ManchesterUnited,2,1
1992/1993,26,LeedsUnited,MiddlesbroughFC,3,0
1992/1993,26,ManchesterCity,BlackburnRovers,3,2
1992/1993,26,NottinghamForest,OldhamAthletic,2,0
1992/1993,26,SheffieldUnited,QueensParkRangers,1,2
1992/1993,26,SouthamptonFC,AstonVilla,2,0
1992/1993,26,ArsenalFC,LiverpoolFC,0,1
1992/1993,27,BlackburnRovers,CrystalPalace,1,2
1992/1993,27,AstonVilla,IpswichTown,2,0
1992/1993,27,LiverpoolFC,NottinghamForest,0,0
1992/1993,27,ManchesterUnited,SheffieldUnited,2,1
1992/1993,27,MiddlesbroughFC,CoventryCity,0,2
1992/1993,27,OldhamAthletic,ChelseaFC,3,1
1992/1993,27,ParkRangers,ManchesterCity,1,1
1992/1993,27,SheffieldWednesday,EvertonFC,3,1
1992/1993,27,WimbledonFC,LeedsUnited,1,0
1992/1993,27,TottenhamHotspur,SouthamptonFC,4,2
1992/1993,27,NorwichCity,ArsenalFC,1,1
1992/1993,28,CoventryCity,OldhamAthletic,3,0
1992/1993,28,LeedsUnited,ManchesterUnited,0,0
1992/1993,28,IpswichTown,QueensParkRangers,1,1
1992/1993,28,SheffieldUnited,MiddlesbroughFC,2,0
1992/1993,28,ArsenalFC,WimbledonFC,0,1
1992/1993,28,ChelseaFC,LiverpoolFC,0,0
1992/1993,28,CrystalPalace,AstonVilla,1,0
1992/1993,28,EvertonFC,TottenhamHotspur,1,2
1992/1993,28,SouthamptonFC,NorwichCity,3,0
1992/1993,28,ManchesterCity,SheffieldWednesday,1,2
1992/1993,28,NottinghamForest,BlackburnRovers,1,3
1992/1993,29,ChelseaFC,AstonVilla,0,1
1992/1993,29,LeedsUnited,OldhamAthletic,2,0
1992/1993,29,SouthamptonFC,LiverpoolFC,2,1
1992/1993,29,IpswichTown,MiddlesbroughFC,0,1
1992/1993,29,SheffieldUnited,TottenhamHotspur,6,0
1992/1993,29,CoventryCity,SheffieldWednesday,1,0
1992/1993,29,EvertonFC,BlackburnRovers,2,1
1992/1993,29,NottinghamForest,NorwichCity,0,3
1992/1993,29,CrystalPalace,ManchesterUnited,0,2
1992/1993,29,ManchesterCity,WimbledonFC,1,1
1992/1993,29,ArsenalFC,QueensParkRangers,0,0
1992/1993,30,AstonVilla,EvertonFC,2,1
1992/1993,30,LiverpoolFC,IpswichTown,0,0
1992/1993,30,ManchesterUnited,SouthamptonFC,2,1
1992/1993,30,MiddlesbroughFC,NottinghamForest,1,2
1992/1993,30,NorwichCity,ManchesterCity,2,1
1992/1993,30,OldhamAthletic,ArsenalFC,0,1
1992/1993,30,ParkRangers,CoventryCity,2,0
1992/1993,30,SheffieldWednesday,CrystalPalace,2,1
1992/1993,30,TottenhamHotspur,LeedsUnited,4,0
1992/1993,30,WimbledonFC,SheffieldUnited,2,0
1992/1993,30,BlackburnRovers,ChelseaFC,2,0
1992/1993,31,AstonVilla,WimbledonFC,1,0
1992/1993,31,CrystalPalace,CoventryCity,0,0
1992/1993,31,EvertonFC,OldhamAthletic,2,2
1992/1993,31,LeedsUnited,IpswichTown,1,0
1992/1993,31,ManchesterUnited,MiddlesbroughFC,3,0
1992/1993,31,NottinghamForest,ManchesterCity,0,2
1992/1993,31,SheffieldWednesday,LiverpoolFC,1,1
1992/1993,31,SouthamptonFC,SheffieldUnited,3,2
1992/1993,31,TottenhamHotspur,QueensParkRangers,3,2
1992/1993,31,NorwichCity,BlackburnRovers,0,0
1992/1993,31,ChelseaFC,ArsenalFC,1,0
1992/1993,32,ArsenalFC,LeedsUnited,0,0
1992/1993,32,NottinghamForest,CrystalPalace,1,1
1992/1993,32,BlackburnRovers,SouthamptonFC,0,0
1992/1993,32,OldhamAthletic,ManchesterUnited,1,0
1992/1993,32,WimbledonFC,MiddlesbroughFC,2,0
1992/1993,32,AstonVilla,TottenhamHotspur,0,0
1992/1993,32,ChelseaFC,EvertonFC,2,1
1992/1993,32,IpswichTown,SheffieldWednesday,0,1
1992/1993,32,LiverpoolFC,QueensParkRangers,1,0
1992/1993,32,ManchesterCity,CoventryCity,1,0
1992/1993,32,SheffieldUnited,NorwichCity,0,1
1992/1993,33,LiverpoolFC,ManchesterUnited,1,2
1992/1993,33,ParkRangers,NorwichCity,3,1
1992/1993,33,WimbledonFC,SouthamptonFC,1,2
1992/1993,33,CoventryCity,EvertonFC,0,1
1992/1993,33,IpswichTown,ChelseaFC,1,1
1992/1993,33,SheffieldUnited,LeedsUnited,2,1
1992/1993,33,OldhamAthletic,SheffieldWednesday,1,1
1992/1993,33,MiddlesbroughFC,TottenhamHotspur,3,0
1992/1993,33,ArsenalFC,NottinghamForest,1,1
1992/1993,33,BlackburnRovers,AstonVilla,3,0
1992/1993,33,ManchesterCity,CrystalPalace,0,0
1992/1993,34,CoventryCity,ArsenalFC,0,2
1992/1993,34,EvertonFC,NottinghamForest,3,0
1992/1993,34,LeedsUnited,ManchesterCity,1,0
1992/1993,34,MiddlesbroughFC,LiverpoolFC,1,2
1992/1993,34,NorwichCity,OldhamAthletic,1,0
1992/1993,34,ParkRangers,WimbledonFC,1,2
1992/1993,34,SouthamptonFC,IpswichTown,4,3
1992/1993,34,ManchesterUnited,AstonVilla,1,1
1992/1993,34,CrystalPalace,ChelseaFC,1,1
1992/1993,34,SheffieldWednesday,SheffieldUnited,1,1
1992/1993,34,TottenhamHotspur,BlackburnRovers,1,2
1992/1993,35,ArsenalFC,SouthamptonFC,4,3
1992/1993,35,AstonVilla,SheffieldWednesday,2,0
1992/1993,35,BlackburnRovers,MiddlesbroughFC,1,1
1992/1993,35,ChelseaFC,TottenhamHotspur,1,1
1992/1993,35,IpswichTown,CoventryCity,0,0
1992/1993,35,LiverpoolFC,EvertonFC,1,0
1992/1993,35,ManchesterCity,ManchesterUnited,1,1
1992/1993,35,OldhamAthletic,QueensParkRangers,2,2
1992/1993,35,SheffieldUnited,CrystalPalace,0,1
1992/1993,35,WimbledonFC,NorwichCity,3,0
1992/1993,35,NottinghamForest,LeedsUnited,1,1
1992/1993,36,MiddlesbroughFC,OldhamAthletic,2,3
1992/1993,36,CrystalPalace,LiverpoolFC,1,1
1992/1993,36,CoventryCity,SheffieldUnited,1,3
1992/1993,36,EvertonFC,IpswichTown,3,0
1992/1993,36,LeedsUnited,ChelseaFC,1,1
1992/1993,36,ManchesterUnited,ArsenalFC,0,0
1992/1993,36,NorwichCity,AstonVilla,1,0
1992/1993,36,ParkRangers,BlackburnRovers,0,3
1992/1993,36,SheffieldWednesday,WimbledonFC,1,1
1992/1993,36,SouthamptonFC,NottinghamForest,1,2
1992/1993,36,TottenhamHotspur,ManchesterCity,3,1
1992/1993,37,BlackburnRovers,LiverpoolFC,4,1
1992/1993,37,ChelseaFC,MiddlesbroughFC,4,0
1992/1993,37,CoventryCity,SouthamptonFC,2,0
1992/1993,37,CrystalPalace,QueensParkRangers,1,1
1992/1993,37,ManchesterCity,IpswichTown,3,1
1992/1993,37,OldhamAthletic,WimbledonFC,6,2
1992/1993,37,NottinghamForest,AstonVilla,0,1
1992/1993,37,NorwichCity,ManchesterUnited,1,3
1992/1993,37,EvertonFC,SheffieldUnited,0,2
1992/1993,37,SheffieldWednesday,LeedsUnited,1,1
1992/1993,37,ArsenalFC,TottenhamHotspur,1,3
1992/1993,38,SheffieldUnited,ManchesterCity,1,1
1992/1993,38,TottenhamHotspur,NorwichCity,5,1
1992/1993,38,WimbledonFC,CrystalPalace,4,0
1992/1993,38,AstonVilla,CoventryCity,0,0
1992/1993,38,IpswichTown,ArsenalFC,1,2
1992/1993,38,LeedsUnited,BlackburnRovers,5,2
1992/1993,38,LiverpoolFC,OldhamAthletic,1,0
1992/1993,38,ManchesterUnited,SheffieldWednesday,2,1
1992/1993,38,MiddlesbroughFC,EvertonFC,1,2
1992/1993,38,ParkRangers,NottinghamForest,4,3
1992/1993,38,SouthamptonFC,ChelseaFC,1,0
1992/1993,39,ArsenalFC,AstonVilla,0,1
1992/1993,39,BlackburnRovers,IpswichTown,2,1
1992/1993,39,ChelseaFC,WimbledonFC,4,2
1992/1993,39,CoventryCity,ManchesterUnited,0,1
1992/1993,39,CrystalPalace,MiddlesbroughFC,4,1
1992/1993,39,EvertonFC,QueensParkRangers,3,5
1992/1993,39,ManchesterCity,LiverpoolFC,1,1
1992/1993,39,NottinghamForest,TottenhamHotspur,2,1
1992/1993,39,SheffieldWednesday,SouthamptonFC,5,2
1992/1993,39,OldhamAthletic,SheffieldUnited,1,1
1992/1993,39,NorwichCity,LeedsUnited,4,2
1992/1993,40,MiddlesbroughFC,ArsenalFC,1,0
1992/1993,40,LeedsUnited,CrystalPalace,0,0
1992/1993,40,LiverpoolFC,CoventryCity,4,0
1992/1993,40,ManchesterUnited,ChelseaFC,3,0
1992/1993,40,SheffieldUnited,BlackburnRovers,1,3
1992/1993,40,SouthamptonFC,EvertonFC,0,0
1992/1993,40,TottenhamHotspur,OldhamAthletic,4,1
1992/1993,40,WimbledonFC,NottinghamForest,1,0
1992/1993,40,AstonVilla,ManchesterCity,3,1
1992/1993,40,IpswichTown,NorwichCity,3,1
1992/1993,40,ParkRangers,SheffieldWednesday,3,1
1992/1993,41,ChelseaFC,CoventryCity,2,1
1992/1993,41,CrystalPalace,IpswichTown,3,1
1992/1993,41,EvertonFC,ArsenalFC,0,0
1992/1993,41,LeedsUnited,QueensParkRangers,1,1
1992/1993,41,NorwichCity,LiverpoolFC,1,0
1992/1993,41,NottinghamForest,SheffieldUnited,0,2
1992/1993,41,SheffieldWednesday,MiddlesbroughFC,2,3
1992/1993,41,SouthamptonFC,ManchesterCity,0,1
1992/1993,41,TottenhamHotspur,WimbledonFC,1,1
1992/1993,41,AstonVilla,OldhamAthletic,0,1
1992/1993,41,ManchesterUnited,BlackburnRovers,3,1
1992/1993,42,ArsenalFC,CrystalPalace,3,0
1992/1993,42,BlackburnRovers,SheffieldWednesday,1,0
1992/1993,42,CoventryCity,LeedsUnited,3,3
1992/1993,42,IpswichTown,NottinghamForest,2,1
1992/1993,42,LiverpoolFC,TottenhamHotspur,6,2
1992/1993,42,ManchesterCity,EvertonFC,2,5
1992/1993,42,MiddlesbroughFC,NorwichCity,3,3
1992/1993,42,OldhamAthletic,SouthamptonFC,4,3
1992/1993,42,SheffieldUnited,ChelseaFC,4,2
1992/1993,42,ParkRangers,AstonVilla,2,1
1992/1993,42,WimbledonFC,ManchesterUnited,1,2
1993/1994,1,SheffieldUnited,SwindonTown,3,1
1993/1994,1,ArsenalFC,CoventryCity,0,3
1993/1994,1,SouthamptonFC,EvertonFC,0,2
1993/1994,1,OldhamAthletic,IpswichTown,0,3
1993/1994,1,NewcastleUnited,TottenhamHotspur,0,1
1993/1994,1,ManchesterCity,LeedsUnited,1,1
1993/1994,1,LiverpoolFC,SheffieldWednesday,2,0
1993/1994,1,ChelseaFC,BlackburnRovers,1,2
1993/1994,1,AstonVilla,QueensParkRangers,4,1
1993/1994,1,HamUnited,WimbledonFC,0,2
1993/1994,1,NorwichCity,ManchesterUnited,0,2
1993/1994,2,TottenhamHotspur,ArsenalFC,0,1
1993/1994,2,LeedsUnited,WestHamUnited,1,0
1993/1994,2,IpswichTown,SouthamptonFC,1,0
1993/1994,2,EvertonFC,ManchesterCity,1,0
1993/1994,2,WimbledonFC,ChelseaFC,1,1
1993/1994,2,ManchesterUnited,SheffieldUnited,3,0
1993/1994,2,BlackburnRovers,NorwichCity,2,3
1993/1994,2,SwindonTown,OldhamAthletic,0,1
1993/1994,2,ParkRangers,LiverpoolFC,1,3
1993/1994,2,CoventryCity,NewcastleUnited,2,1
1993/1994,2,SheffieldWednesday,AstonVilla,0,0
1993/1994,3,LeedsUnited,NorwichCity,0,4
1993/1994,3,WimbledonFC,AstonVilla,2,2
1993/1994,3,TottenhamHotspur,ManchesterCity,1,0
